,user,matchId,startTime,endTime,map,kills,medalXp,objectiveMedalModeSdDefuseScore,matchXp,averageSpeedDuringMatch,scoreXp,accuracy,wallBangs,losses,avgLifeTime,shotsLanded,score,totalXp,objectiveExecution,headshots,assists,rank,scorePerMinute,distanceTraveled,deaths,wins,kdRatio,shotsMissed,scorePerGame,timePlayed,headshotPercentage,matchesPlayed,executions,suicides,wlRatio,nearmisses,percentTimeMoving,miscXp,objectiveUavAssist,longestStreak,damageDone,shotsFired,damageTaken,objectivePlant,objectiveMedalModeSdDetonateScore,objectiveMedalModeXDefendScore,objectiveMedalModeXAssaultScore,objectiveLastManKill,objectiveDestroyedEquipment,objectiveMedalModeSdDefuseSaveScore,objectiveMedalScoreSsKillCruisePredator,objectiveShieldAssist,objectiveShieldDamage,objectiveMedalModeSdLastDefuseScore,objectiveMedalModeSdPlantSaveScore,objectiveEmpedPlayer,objectiveMedalScoreKillSsRadarDrone,objectiveMedalScoreSsKillHoverJet,objectiveMedalScoreSsKillPrecisionAirstrike,objectivePerkMarkedTarget
47,Bonj-Welson,17685173223096147793,1592146233000,1592146832000,mp_petrograd,4.0,2080.0,,3586.0,203.06003,750.0,0.2318840579710145,0.0,0.0,154.75,16.0,750.0,12832.0,,0.0,1.0,54.0,72.6978998384491,38335.664,3.0,1.0,1.3333333333333333,53.0,750.0,619.0,0.0,1.0,0.0,0.0,0.0,38.0,100.0,0.0,,3.0,499.0,69.0,846.0,3.0,,,,,,,,,,,,,,,,
48,Bonj-Welson,7948932479694618911,1592145358000,1592146123000,mp_raid,8.0,3905.0,,4404.0,109.05441,885.0,0.3595505617977528,0.0,0.0,100.375,32.0,985.0,18388.0,,0.0,2.0,54.0,73.59900373599004,33663.605,7.0,1.0,1.1428571428571428,57.0,985.0,803.0,0.0,1.0,0.0,0.0,0.0,46.0,98.76543,0.0,1.0,4.0,849.0,89.0,734.0,,,2.0,,,,,,,,,,,,,,
49,Bonj-Welson,4438601815499926678,1592056047000,1592056875000,mp_piccadilly,9.0,3485.0,,3275.0,0.0,1280.0,0.2222222222222222,0.0,0.0,175.8,24.0,1205.0,16080.0,,0.0,2.0,54.0,82.25255972696246,28494.74,4.0,1.0,2.25,84.0,1205.0,879.0,0.0,1.0,0.0,1.0,0.0,54.0,0.0,0.0,3.0,5.0,1021.0,108.0,613.0,3.0,,,,,,,1.0,,,,,,,,,
50,Bonj-Welson,6490880731701305878,1592055163000,1592055842000,mp_m_speed,6.0,3030.0,,2655.0,113.98446,780.0,0.18421052631578946,0.0,0.0,90.375,21.0,780.0,12930.0,,1.0,2.0,54.0,64.73029045643153,16755.014,7.0,1.0,0.8571428571428571,93.0,780.0,723.0,0.16666666666666666,1.0,0.0,0.0,0.0,59.0,97.560974,0.0,3.0,4.0,855.0,114.0,752.0,,,,,2.0,,,,,,,,,,,,
51,Bonj-Welson,3815907216522940924,1592054416000,1592054940000,mp_m_speed,5.0,3005.0,,2252.0,60.018433,535.0,0.2676056338028169,0.0,1.0,81.57142857142857,19.0,635.0,11584.0,,0.0,1.0,54.0,66.72504378283713,8038.621,6.0,0.0,0.8333333333333334,52.0,635.0,571.0,0.0,1.0,0.0,0.0,0.0,40.0,40.322582,0.0,1.0,4.0,659.0,71.0,823.0,,,1.0,1.0,,,,,,,,,,,,,
52,Bonj-Welson,4671775234710604416,1592000043000,1592001053000,mp_spear,12.0,5305.0,,4167.0,71.20037,1490.0,0.23923444976076555,0.0,1.0,152.42857142857142,50.0,1640.0,21924.0,,3.0,1.0,54.0,92.2211808809747,40839.496,6.0,0.0,2.0,159.0,1640.0,1067.0,0.25,1.0,0.0,0.0,0.0,102.0,47.619045,0.0,4.0,5.0,1367.0,209.0,744.0,,,1.0,2.0,7.0,,,,,,,,,,,,
53,Bonj-Welson,9352427695729394430,1591998726000,1591999855000,mp_cave_am,11.0,4675.0,,5037.0,138.56189,1120.0,0.24867724867724866,0.0,0.0,148.5,47.0,1170.0,21664.0,,2.0,0.0,54.0,59.09090909090909,43515.46,7.0,1.0,1.5714285714285714,142.0,1170.0,1188.0,0.18181818181818182,1.0,0.0,0.0,0.0,91.0,73.333336,0.0,2.0,7.0,1300.0,189.0,1042.0,,,1.0,,,,,,,,,,,,,,
54,Bonj-Welson,14863236613983846169,1591997418000,1591998577000,mp_raid,12.0,4960.0,,6427.0,65.826584,1200.0,0.26143790849673204,0.0,0.0,150.5,40.0,1200.0,25174.0,,2.0,0.0,54.0,59.80066445182724,58008.21,7.0,1.0,1.7142857142857142,113.0,1200.0,1204.0,0.16666666666666666,1.0,0.0,0.0,0.0,66.0,43.478264,0.0,,5.0,1265.0,153.0,1000.0,,,,,,,,,,,,,,,,,
55,Bonj-Welson,11755474708108351053,1591996411000,1591997306000,mp_backlot2,9.0,4345.0,,4004.0,46.033306,935.0,0.2108843537414966,0.0,0.0,136.0,31.0,1035.0,18568.0,,1.0,1.0,54.0,65.23109243697479,24879.854,6.0,1.0,1.5,116.0,1035.0,952.0,0.1111111111111111,1.0,0.0,0.0,0.0,45.0,31.746029,0.0,1.0,4.0,1019.0,147.0,690.0,,,2.0,,,,,,,,,,,,,,
56,Bonj-Welson,2029130910418821663,1591995696000,1591996132000,mp_village2,3.0,1430.0,,1697.0,196.15211,325.0,0.19444444444444445,1.0,0.0,121.0,14.0,325.0,6904.0,,3.0,1.0,54.0,40.28925619834711,9898.357,3.0,1.0,1.0,58.0,325.0,484.0,1.0,1.0,0.0,0.0,0.0,34.0,78.125,0.0,,2.0,388.0,72.0,395.0,,,,,,,,,,,,,,,,,
57,Bonj-Welson,16584555566288643051,1591994845000,1591995590000,mp_m_speed,15.0,6065.0,,3948.0,138.75711,1610.0,0.30246913580246915,1.0,0.0,113.85714285714286,49.0,1735.0,23246.0,,0.0,1.0,54.0,130.61480552070265,25791.035,6.0,1.0,2.5,113.0,1735.0,797.0,0.0,1.0,0.0,0.0,0.0,81.0,94.33962,0.0,6.0,6.0,1693.0,162.0,876.0,,,3.0,1.0,1.0,,,1.0,,,,,,,,,
58,Bonj-Welson,15449288231127186171,1591993834000,1591994277000,mp_m_speed,10.0,4130.0,,2453.0,0.0,1155.0,0.2302158273381295,0.0,0.0,121.5,32.0,1230.0,15476.0,,2.0,2.0,54.0,151.85185185185185,8068.5625,3.0,1.0,3.3333333333333335,107.0,1230.0,486.0,0.2,1.0,0.0,0.0,0.0,67.0,0.0,0.0,3.0,9.0,1121.0,139.0,473.0,,,,,1.0,,1.0,,,,,,,,,,
59,Bonj-Welson,9049593915598241623,1591993293000,1591993727000,mp_vacant,7.0,3270.0,,2771.0,0.0,825.0,0.16891891891891891,1.0,0.0,160.33333333333334,25.0,825.0,13732.0,,2.0,0.0,54.0,102.91060291060292,11099.803,2.0,1.0,3.5,123.0,825.0,481.0,0.2857142857142857,1.0,0.0,0.0,0.0,86.0,0.0,0.0,,6.0,801.0,148.0,399.0,1.0,,,,,1.0,,,,,,,,,,,
60,Bonj-Welson,14691075106936797208,1591992098000,1591993168000,mp_spear,13.0,4670.0,,4136.0,120.21561,1425.0,0.32934131736526945,0.0,0.0,140.75,55.0,1475.0,20462.0,,1.0,0.0,54.0,78.59680284191829,41567.56,7.0,1.0,1.8571428571428572,112.0,1475.0,1126.0,0.07692307692307693,1.0,0.0,0.0,0.0,72.0,95.588234,0.0,,3.0,1566.0,167.0,937.0,1.0,,1.0,,1.0,,,,,,,,,,,,
61,Bonj-Welson,16500257963622266632,1591991314000,1591991963000,mp_scrapyard,9.0,3865.0,,2985.0,89.867,950.0,0.14814814814814814,0.0,0.0,115.83333333333333,32.0,1000.0,15600.0,,1.0,2.0,54.0,86.33093525179856,14953.974,5.0,1.0,1.8,184.0,1000.0,695.0,0.1111111111111111,1.0,0.0,0.0,0.0,78.0,83.33333,0.0,,2.0,1064.0,216.0,832.0,,,1.0,,,,,,,,,,,,,,
62,Bonj-Welson,11577288999835273034,1591990544000,1591991200000,mp_crash2,8.0,3760.0,1.0,1950.0,0.0,995.0,0.3,0.0,0.0,239.33333333333334,12.0,1295.0,13410.0,,0.0,1.0,54.0,108.21727019498607,24985.668,2.0,1.0,4.0,28.0,1295.0,718.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,5.0,990.0,40.0,381.0,1.0,,1.0,2.0,,,,,,,,,,,,,
63,Bonj-Welson,14683675338004067264,1591982273000,1591983169000,mp_runner,7.0,4355.0,1.0,4608.0,118.15921,800.0,0.17791411042944785,0.0,0.0,132.0,29.0,1050.0,19526.0,,1.0,2.0,54.0,68.18181818181819,28062.57,6.0,1.0,1.1666666666666667,134.0,1050.0,924.0,0.14285714285714285,1.0,0.0,0.0,0.0,60.0,100.0,0.0,,6.0,1018.0,163.0,924.0,,,1.0,1.0,,,,,,,,,,,,,
64,Bonj-Welson,1026602522102093689,1591981145000,1591982092000,mp_piccadilly,8.0,4195.0,1.0,4845.0,64.228264,800.0,0.17647058823529413,0.0,1.0,99.2,18.0,950.0,9840.0,,2.0,0.0,54.0,57.45967741935484,31134.629,9.0,0.0,0.8888888888888888,84.0,950.0,992.0,0.25,1.0,0.0,0.0,0.0,52.0,74.07407,0.0,,2.0,942.0,102.0,1271.0,,,,,,,,,,,,,,,,,
65,Bonj-Welson,4953664105487589378,1591980124000,1591980932000,mp_backlot2,6.0,3090.0,,4445.0,69.71152,650.0,0.21818181818181817,1.0,0.0,143.0,12.0,675.0,8185.0,,0.0,1.0,54.0,47.2027972027972,22311.545,5.0,1.0,1.2,43.0,675.0,858.0,0.0,1.0,0.0,0.0,0.0,36.0,52.419357,0.0,,3.0,695.0,55.0,773.0,,,,1.0,,,,,,,,,,,,,
66,Bonj-Welson,6912873949343843628,1591978621000,1591979865000,mp_deadzone,12.0,4355.0,,4693.0,64.07667,1495.0,0.26582278481012656,1.0,0.0,129.8,42.0,1520.0,10543.0,,3.0,1.0,54.0,70.26194144838213,63654.152,9.0,1.0,1.3333333333333333,116.0,1520.0,1298.0,0.25,1.0,0.0,0.0,0.0,74.0,42.016808,0.0,2.0,4.0,1452.0,158.0,1078.0,1.0,,1.0,,3.0,,,,,,,,,,,,
67,Bonj-Welson,13682617832359435424,1591977968000,1591978492000,mp_rust,3.0,1690.0,,876.0,0.0,325.0,0.16666666666666666,0.0,1.0,71.875,13.0,325.0,2891.0,,2.0,1.0,54.0,33.91304347826087,5211.6396,7.0,0.0,0.42857142857142855,65.0,325.0,575.0,0.6666666666666666,1.0,0.0,0.0,0.0,33.0,0.0,0.0,,2.0,349.0,78.0,736.0,,,,,,,,,,,,,,,,,
68,Bonj-Welson,9985593676074253468,1591911168000,1591912058000,mp_backlot2,9.0,3360.0,,2323.0,196.08401,1050.0,0.21481481481481482,0.0,1.0,105.44444444444444,29.0,1050.0,6733.0,,2.0,0.0,54.0,66.38566912539515,22730.596,8.0,0.0,1.125,106.0,1050.0,949.0,0.2222222222222222,1.0,0.0,0.0,0.0,46.0,96.7742,0.0,,7.0,716.0,135.0,1003.0,1.0,,,,2.0,,,,,,,,,,,,
69,Bonj-Welson,1898649236292123036,1591910545000,1591911028000,mp_rust,7.0,3915.0,,2580.0,81.44117,740.0,0.20114942528735633,0.0,0.0,75.71428571428571,35.0,890.0,7235.0,,3.0,0.0,54.0,100.75471698113208,4125.0557,6.0,1.0,1.1666666666666667,139.0,890.0,530.0,0.42857142857142855,1.0,0.0,0.0,0.0,89.0,48.3871,0.0,4.0,4.0,986.0,174.0,671.0,,,3.0,,,,,,,,,,,,,,
70,Bonj-Welson,9547899902520050299,1591909199000,1591910448000,mp_petrograd,14.0,6135.0,,6917.0,39.503498,1685.0,0.31547619047619047,0.0,1.0,143.33333333333334,53.0,1785.0,14737.0,,1.0,0.0,54.0,83.02325581395348,58790.477,8.0,0.0,1.75,115.0,1785.0,1290.0,0.07142857142857142,1.0,0.0,0.0,0.0,90.0,27.559057,0.0,1.0,4.0,1386.0,168.0,917.0,2.0,,2.0,,3.0,,,,,,,,,,,,
71,Bonj-Welson,16429927873745515752,1591908157000,1591909067000,mp_spear,8.0,3455.0,,3582.0,100.49745,975.0,0.19594594594594594,1.0,1.0,107.55555555555556,29.0,975.0,8012.0,,2.0,2.0,54.0,60.43388429752066,34543.59,8.0,0.0,1.0,119.0,975.0,968.0,0.25,1.0,0.0,0.0,0.0,71.0,95.74469,0.0,,3.0,737.0,148.0,871.0,1.0,,,,1.0,,,,,,,,,,,,
72,Bonj-Welson,6119128240364726229,1591907213000,1591908034000,mp_vacant,6.0,2735.0,,3156.0,83.05654,600.0,0.17419354838709677,0.0,1.0,107.875,27.0,600.0,6491.0,,0.0,0.0,54.0,41.71494785631518,27881.812,7.0,0.0,0.8571428571428571,128.0,600.0,863.0,0.0,1.0,0.0,0.0,0.0,73.0,72.649574,0.0,,2.0,638.0,155.0,802.0,,,,,,,,,,,,,,,,,
73,Bonj-Welson,9277945471779383483,1591896036000,1591896869000,mp_deadzone,7.0,3105.0,,3574.0,0.0,760.0,0.2013888888888889,0.0,0.0,222.75,29.0,810.0,7439.0,,0.0,0.0,54.0,54.54545454545455,51854.402,3.0,1.0,2.3333333333333335,115.0,810.0,891.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0,1.0,4.0,994.0,144.0,453.0,,,,1.0,1.0,1.0,,,,,,,,,,,
74,Bonj-Welson,3959523975511683488,1591895217000,1591895900000,mp_village2,3.0,1545.0,,1177.0,136.23184,300.0,0.22535211267605634,0.0,1.0,80.11111111111111,16.0,350.0,3022.0,,1.0,0.0,54.0,29.12621359223301,18477.723,8.0,0.0,0.375,55.0,350.0,721.0,0.3333333333333333,1.0,0.0,0.0,0.0,41.0,96.15385,0.0,,1.0,498.0,71.0,849.0,,,,1.0,,,,,,,,,,,,,
75,Bonj-Welson,15677053252158719853,1591824268000,1591825265000,mp_emporium,6.0,3565.0,,4683.0,55.820175,825.0,0.3611111111111111,0.0,1.0,104.9,26.0,825.0,9073.0,,1.0,0.0,54.0,47.18779790276454,49986.992,9.0,0.0,0.6666666666666666,46.0,825.0,1049.0,0.16666666666666666,1.0,0.0,0.0,0.0,,35.714287,0.0,,2.0,711.0,72.0,946.0,2.0,,,,1.0,,,,,,,,,,,,
76,Bonj-Welson,2191146196102088649,1591823251000,1591824140000,mp_hackney_am,10.0,4310.0,,3737.0,36.86476,1025.0,0.26,0.0,1.0,95.3,39.0,1025.0,9072.0,,0.0,1.0,54.0,64.53305351521512,24351.244,9.0,0.0,1.1111111111111112,111.0,1025.0,953.0,0.0,1.0,0.0,0.0,0.0,,40.322582,0.0,,3.0,1225.0,150.0,1233.0,,,,,,,,,,,,,,,,,
77,Bonj-Welson,3785754424380843343,1591822727000,1591823111000,mp_crash2,8.0,3310.0,,2343.0,148.60997,810.0,0.2978723404255319,0.0,0.0,112.25,28.0,785.0,6463.0,,1.0,0.0,54.0,104.89977728285078,5363.0776,3.0,1.0,2.6666666666666665,66.0,785.0,449.0,0.125,1.0,0.0,0.0,0.0,,86.95653,0.0,1.0,5.0,1128.0,94.0,322.0,,,1.0,,,,,1.0,,,,,,,,,
78,hillmaniaa,524383898479938673,1592603921000,1592605001000,mp_village2,11.0,4410.0,,4396.0,119.12911,1200.0,0.19745222929936307,1.0,1.0,124.11111111111111,31.0,1200.0,10006.0,,0.0,0.0,54.0,64.45837063563116,26769.633,8.0,0.0,1.375,126.0,1200.0,1117.0,0.0,1.0,0.0,0.0,0.0,85.0,76.92308,0.0,,3.0,1188.0,157.0,1075.0,1.0,,,,,,,,,,,,,,,,
79,hillmaniaa,4885375733968317731,1592148774000,1592149453000,mp_cave_am,5.0,2325.0,,3091.0,79.53195,600.0,0.35,0.0,0.0,180.5,14.0,600.0,12032.0,1.0,0.0,1.0,54.0,49.86149584487534,24600.938,3.0,1.0,1.6666666666666667,26.0,600.0,722.0,0.0,1.0,1.0,0.0,0.0,18.0,67.164185,0.0,,3.0,472.0,40.0,300.0,,,,,,,,,,,,,,,,,
80,hillmaniaa,5418515575200988164,1592147783000,1592148608000,mp_piccadilly,9.0,3715.0,,4620.0,111.9144,1065.0,0.30303030303030304,0.0,0.0,146.83333333333334,20.0,1065.0,18800.0,,3.0,1.0,54.0,72.53121452894437,26772.883,5.0,1.0,1.8,46.0,1065.0,881.0,0.3333333333333333,1.0,0.0,0.0,0.0,30.0,88.70968,0.0,4.0,4.0,1026.0,66.0,687.0,1.0,,,,,,,,,,,,,,,,
81,hillmaniaa,3990565239142076824,1592146955000,1592147668000,mp_vacant,8.0,3665.0,,3197.0,87.001816,925.0,0.17894736842105263,2.0,0.0,108.0,17.0,975.0,15574.0,,0.0,2.0,54.0,77.38095238095238,12218.842,6.0,1.0,1.3333333333333333,78.0,975.0,756.0,0.0,1.0,0.0,0.0,0.0,44.0,67.567566,0.0,,4.0,916.0,95.0,728.0,,,,1.0,1.0,,,,,,,,,,,,
82,hillmaniaa,17685173223096147793,1592146233000,1592146832000,mp_petrograd,4.0,1660.0,,1915.0,189.35573,475.0,0.2564102564102564,0.0,0.0,210.0,10.0,475.0,8100.0,,0.0,1.0,54.0,45.23809523809524,17751.246,2.0,1.0,2.0,29.0,475.0,630.0,0.0,1.0,0.0,0.0,0.0,10.0,100.0,0.0,,2.0,432.0,39.0,273.0,,,,,,,,,,,,,,,,,
83,hillmaniaa,7948932479694618911,1592145358000,1592146123000,mp_raid,7.0,3900.0,1.0,3425.0,128.86035,725.0,0.2037037037037037,0.0,0.0,135.0,22.0,1075.0,16100.0,,0.0,0.0,54.0,79.62962962962962,36735.52,5.0,1.0,1.4,86.0,1075.0,810.0,0.0,1.0,0.0,0.0,0.0,67.0,92.59259,0.0,,2.0,761.0,108.0,775.0,,,1.0,3.0,1.0,,,,,,,,,,,,
84,hillmaniaa,18103214662030981063,1592087560000,1592088244000,mp_scrapyard,9.0,4620.0,1.0,3208.0,0.0,1150.0,0.25925925925925924,0.0,0.0,146.6,35.0,1400.0,17956.0,,0.0,5.0,54.0,114.59754433833561,22492.691,4.0,1.0,2.25,100.0,1400.0,733.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,,3.0,1359.0,135.0,691.0,,,,2.0,2.0,,,,,,,,,,,,
85,hillmaniaa,4906668666480118804,1592086659000,1592087459000,mp_hackney_am,5.0,3095.0,,3156.0,73.29778,600.0,0.189873417721519,0.0,1.0,106.5,15.0,600.0,13702.0,,0.0,4.0,54.0,42.25352112676056,16012.616,7.0,0.0,0.7142857142857143,64.0,600.0,852.0,0.0,1.0,0.0,0.0,0.0,57.0,58.333332,0.0,,3.0,773.0,79.0,982.0,,,,,,,,,2.0,,,,,,,,
86,hillmaniaa,12355346328856210988,1592085846000,1592086538000,mp_spear,6.0,2795.0,,4249.0,0.0,950.0,0.4583333333333333,0.0,0.0,185.75,11.0,950.0,15988.0,,1.0,4.0,54.0,76.71601615074023,19908.912,3.0,1.0,2.0,13.0,950.0,743.0,0.16666666666666666,1.0,0.0,0.0,0.0,15.0,0.0,0.0,,4.0,600.0,24.0,548.0,1.0,,,,,,,,4.0,3.0,,,,,,,
87,hillmaniaa,9966750711792952087,1592085668000,1592085705000,mp_runner,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,
88,hillmaniaa,4537418952138445211,1592057940000,1592058580000,mp_petrograd,8.0,3070.0,,4014.0,221.3639,800.0,0.30666666666666664,0.0,0.0,227.33333333333334,23.0,725.0,15768.0,,0.0,0.0,54.0,63.78299120234604,23380.834,2.0,1.0,4.0,52.0,725.0,682.0,0.0,1.0,0.0,0.0,0.0,50.0,90.90909,0.0,,5.0,1068.0,75.0,381.0,,,,,,,,1.0,,,,,,,,,
89,hillmaniaa,13641534533244023983,1592057043000,1592057815000,mp_vacant,4.0,1995.0,,2242.0,33.59442,400.0,0.140625,1.0,1.0,115.28571428571429,9.0,450.0,9274.0,,0.0,0.0,54.0,33.457249070631974,7648.8164,6.0,0.0,0.6666666666666666,55.0,450.0,807.0,0.0,1.0,0.0,0.0,0.0,32.0,8.695652,0.0,,2.0,532.0,64.0,689.0,,,,1.0,,,,,,,,,,,,,
90,hillmaniaa,4438601815499926678,1592056047000,1592056875000,mp_piccadilly,1.0,1450.0,,2127.0,103.53699,250.0,0.21428571428571427,0.0,0.0,125.57142857142857,3.0,250.0,7654.0,,0.0,4.0,54.0,17.064846416382252,24932.357,6.0,1.0,0.16666666666666666,11.0,250.0,879.0,0.0,1.0,0.0,0.0,0.0,5.0,73.17073,0.0,,1.0,219.0,14.0,669.0,,,,,,,,,1.0,,,,,,,,
91,hillmaniaa,6490880731701305878,1592055163000,1592055842000,mp_m_speed,7.0,3535.0,,3243.0,72.580605,745.0,0.20634920634920634,0.0,0.0,121.5,13.0,845.0,15046.0,,1.0,1.0,54.0,69.54732510288066,7540.2725,5.0,1.0,1.4,50.0,845.0,729.0,0.14285714285714285,1.0,0.0,0.0,0.0,35.0,24.390244,0.0,2.0,4.0,651.0,63.0,610.0,,,2.0,,,,,,,,,,,,,,
92,hillmaniaa,3815907216522940924,1592054416000,1592054940000,mp_m_speed,0.0,500.0,,244.0,38.240875,0.0,0.23076923076923078,0.0,1.0,63.666666666666664,3.0,0.0,1488.0,,0.0,0.0,54.0,0.0,6451.171,8.0,0.0,0.0,10.0,0.0,573.0,0.0,1.0,0.0,0.0,0.0,12.0,24.19355,0.0,,0.0,99.0,13.0,800.0,,,,,,,,,,,,,,,,,
93,hillmaniaa,4671775234710604416,1592000043000,1592001053000,mp_spear,9.0,4295.0,1.0,3863.0,48.446316,970.0,0.20408163265306123,0.0,1.0,133.125,40.0,1270.0,18256.0,,0.0,0.0,54.0,71.54929577464787,28895.154,7.0,0.0,1.2857142857142858,156.0,1270.0,1065.0,0.0,1.0,0.0,0.0,0.0,116.0,59.523808,0.0,2.0,4.0,1110.0,196.0,939.0,,,1.0,2.0,2.0,,,,,,,,,,,,
94,hillmaniaa,9352427695729394430,1591998726000,1591999855000,mp_cave_am,5.0,2440.0,,3574.0,91.7713,550.0,0.20454545454545456,0.0,0.0,132.0,18.0,600.0,13128.0,,1.0,1.0,54.0,30.303030303030305,33839.445,8.0,1.0,0.625,70.0,600.0,1188.0,0.2,1.0,0.0,0.0,0.0,52.0,33.333336,0.0,,2.0,697.0,88.0,995.0,,,,1.0,1.0,,,,1.0,,,,,,,,
95,hillmaniaa,14863236613983846169,1591997418000,1591998577000,mp_raid,7.0,3895.0,,4841.0,49.80355,875.0,0.24561403508771928,0.0,0.0,134.55555555555554,14.0,1025.0,19222.0,,1.0,1.0,54.0,50.78447563996697,36615.242,8.0,1.0,0.875,43.0,1025.0,1211.0,0.14285714285714285,1.0,0.0,1.0,0.0,20.0,10.869566,0.0,,2.0,892.0,57.0,830.0,1.0,1.0,1.0,,,,,,,,,,,,,,
96,hillmaniaa,11755474708108351053,1591996411000,1591997306000,mp_backlot2,7.0,3385.0,,3669.0,87.123344,875.0,0.16551724137931034,0.0,0.0,119.125,24.0,925.0,15858.0,,0.0,1.0,54.0,58.23714585519412,28412.576,7.0,1.0,1.0,121.0,925.0,953.0,0.0,1.0,0.0,0.0,0.0,41.0,63.492058,0.0,,3.0,1554.0,145.0,900.0,1.0,,,1.0,,,,,,,,,,,,,
97,SimWalson,524383898479938673,1592603921000,1592605001000,mp_village2,11.0,5070.0,,5391.0,133.17984,1485.0,0.25190839694656486,1.0,1.0,139.75,33.0,1535.0,11946.0,,1.0,1.0,54.0,82.37924865831842,41458.17,7.0,0.0,1.5714285714285714,98.0,1535.0,1118.0,0.09090909090909091,1.0,0.0,0.0,0.0,70.0,92.30769,0.0,1.0,5.0,1041.0,131.0,947.0,2.0,,,,3.0,,1.0,,,,,,,,,,
98,SimWalson,4885375733968317731,1592148774000,1592149453000,mp_cave_am,9.0,3625.0,,3507.0,41.625828,1120.0,0.22962962962962963,0.0,0.0,144.0,31.0,1020.0,16504.0,,2.0,0.0,54.0,85.0,19606.0,4.0,1.0,2.25,104.0,1020.0,720.0,0.2222222222222222,1.0,0.0,0.0,0.0,90.0,22.38806,0.0,2.0,6.0,988.0,135.0,524.0,2.0,,,1.0,,,,1.0,,,,,,,,,
99,SimWalson,5418515575200988164,1592147783000,1592148608000,mp_piccadilly,11.0,4370.0,,3157.0,110.81465,1180.0,0.23423423423423423,2.0,0.0,174.6,26.0,1280.0,17414.0,,3.0,0.0,54.0,87.97250859106529,20093.088,4.0,1.0,2.75,85.0,1280.0,873.0,0.2727272727272727,1.0,0.0,0.0,0.0,65.0,88.70968,0.0,3.0,5.0,1219.0,111.0,713.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,
100,SimWalson,3990565239142076824,1592146955000,1592147668000,mp_vacant,2.0,1180.0,,1045.0,187.67274,300.0,0.1590909090909091,0.0,0.0,107.14285714285714,7.0,300.0,5050.0,,1.0,0.0,54.0,24.0,18485.488,6.0,1.0,0.3333333333333333,37.0,300.0,750.0,0.5,1.0,0.0,0.0,0.0,30.0,94.59459,0.0,,1.0,268.0,44.0,683.0,1.0,,,,,,,,,,,,,,,,
101,SimWalson,17685173223096147793,1592146233000,1592146832000,mp_petrograd,6.0,2895.0,,2956.0,171.28152,645.0,0.16831683168316833,0.0,0.0,309.5,17.0,795.0,12992.0,,0.0,1.0,54.0,77.05977382875605,24091.77,1.0,1.0,6.0,84.0,795.0,619.0,0.0,1.0,0.0,0.0,0.0,51.0,90.909096,0.0,2.0,5.0,636.0,101.0,297.0,,,3.0,,,,,,,,,,,,,,
102,SimWalson,7948932479694618911,1592145358000,1592146123000,mp_raid,11.0,4180.0,,3513.0,149.7229,1235.0,0.3958333333333333,0.0,0.0,160.4,19.0,1210.0,17856.0,,1.0,1.0,54.0,90.52369077306733,31721.898,4.0,1.0,2.75,29.0,1210.0,802.0,0.09090909090909091,1.0,0.0,0.0,0.0,21.0,86.41975,0.0,1.0,5.0,1101.0,48.0,708.0,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,
103,SimWalson,18103214662030981063,1592087560000,1592088244000,mp_scrapyard,11.0,4190.0,,2354.0,0.0,1100.0,0.25196850393700787,0.0,0.0,104.14285714285714,32.0,1300.0,15288.0,,2.0,0.0,54.0,106.99588477366255,16285.72,6.0,1.0,1.8333333333333333,95.0,1300.0,729.0,0.18181818181818182,1.0,0.0,0.0,0.0,48.0,0.0,0.0,,3.0,933.0,127.0,855.0,,,2.0,2.0,,,,,,,,,,,,,
104,SimWalson,4906668666480118804,1592086659000,1592087459000,mp_hackney_am,10.0,5325.0,1.0,3835.0,73.93104,1175.0,0.18099547511312217,0.0,1.0,95.11111111111111,40.0,1375.0,20670.0,,5.0,1.0,54.0,96.3785046728972,23161.072,8.0,0.0,1.25,181.0,1375.0,856.0,0.5,1.0,0.0,0.0,0.0,112.0,91.66667,0.0,,6.0,1369.0,221.0,1263.0,1.0,,1.0,,,,,,,,,,,,,,
105,SimWalson,12355346328856210988,1592085846000,1592086538000,mp_spear,7.0,2545.0,,3078.0,0.0,700.0,0.2727272727272727,0.0,0.0,247.33333333333334,12.0,625.0,12646.0,,0.0,0.0,54.0,50.53908355795148,20472.293,2.0,1.0,3.5,32.0,625.0,742.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,,6.0,639.0,44.0,277.0,,,,,,,,1.0,,,,,,,,,
